category,amt,gender,lat,long,city_pop,merch_lat,merch_long,is_fraud,age
shopping_net,438.59,F,46.1966,-118.9017,3684,47.089887,-119.479327,0,40-64
misc_net,910.76,F,40.7268,-124.2174,276,41.45075,-124.560402,1,>=65
grocery_pos,127.78,F,40.7268,-124.2174,276,41.08722,-123.926758,0,>=65
misc_net,760.54,F,36.0557,-96.0602,413574,36.364916,-96.122694,1,40-64
misc_net,733.23,M,39.2667,-77.5101,100,38.39747,-78.410296,1,40-64
personal_care,80.92,M,44.2541,-68.5565,824,44.484104,-67.832951,0,40-64
misc_net,911.24,F,34.8511,-80.0025,2801,34.794814,-80.447006,1,>=65
shopping_pos,928.93,M,40.8174,-72.9852,28506,40.64242700000001,-73.49019200000002,1,>=65
home,10.41,M,40.6645,-73.7559,38912,41.365169,-73.73996,0,>=65
shopping_pos,768.47,M,43.2363,-78.3138,275,44.164627,-78.817926,1,>=65
gas_transport,73.5,M,40.7491,-95.038,7297,39.869182,-94.051831,0,26-39
misc_net,746.43,M,35.0583,-79.008,238602,35.549423,-79.98615699999998,1,26-39
grocery_pos,328.68,M,41.5205,-80.0573,5507,42.148618,-79.398595,1,40-64
kids_pets,65.45,F,31.6591,-96.8094,263,31.990029,-96.836006,0,>=65
kids_pets,22.1,F,30.9416,-83.3574,10295,31.429775,-82.414864,1,26-39
home,223.56,F,40.8295,-72.6473,3255,40.731649,-72.090675,1,40-64
misc_pos,39.26,M,42.277,-97.1926,566,43.011286,-96.469242,0,40-64
grocery_pos,303.25,M,36.0435,-84.04,25459,36.335891,-84.58175,1,>=65
food_dining,147.72,F,48.6031,-93.2977,136,48.885246,-94.22623,0,<=25
shopping_pos,832.47,M,28.7724,-96.4793,911,28.169467,-95.769377,1,>=65
home,115.02,F,40.0369,-75.0664,1526206,39.764093,-74.281847,0,40-64
home,20.4,M,39.0298,-77.0793,19054,39.808039,-77.728475,0,40-64
shopping_net,956.07,M,43.7185,-72.4439,140,44.029106,-72.691754,1,26-39
gas_transport,91.76,M,35.9866,-106.0654,18408,35.098397,-105.817467,0,40-64
travel,9.1,F,34.9572,-81.9916,530,34.285477,-82.643877,0,26-39
health_fitness,3.47,F,38.8089,-78.7776,863,38.450748,-79.414559,0,40-64
grocery_pos,172.63,F,26.4722,-81.8122,224256,26.332364,-80.99598399999998,0,40-64
shopping_pos,1.57,F,32.9413,-81.1807,1725,32.657188,-82.01517199999998,0,40-64
shopping_net,916.14,M,29.9196,-95.4386,2906700,29.156226,-96.127615,1,26-39
grocery_pos,295.9,M,30.2816,-99.241,2395,29.492361,-99.19983,1,26-39
grocery_pos,91.64,M,42.377,-83.0796,673342,41.98134,-82.52054,0,>=65
shopping_pos,1.55,F,39.5803,-87.4616,205,40.06714,-87.087675,0,>=65
travel,7.78,F,39.8936,-79.7856,328,39.143509,-79.538169,0,40-64
entertainment,88.89,F,37.0581,-86.1938,6841,37.189629,-86.060255,0,<=25
home,30.42,F,46.3535,-86.6345,765,46.218757,-87.01669,0,40-64
grocery_pos,183.79,F,27.9551,-82.2966,79613,28.177844,-82.344827,0,40-64
misc_pos,23.94,F,36.2017,-81.1286,21134,37.114111,-81.510636,0,40-64
food_dining,40.4,M,34.1556,-118.2322,172817,34.200488,-118.447749,0,40-64
shopping_pos,9.33,M,39.6171,-102.4776,207,40.424642,-103.241543,0,>=65
entertainment,527.58,F,43.7557,-97.5936,343,44.269098,-96.786499,1,40-64
grocery_pos,49.56,F,40.1186,-87.2602,4049,40.122404,-87.90418199999998,0,>=65
shopping_pos,855.75,M,36.7779,-81.7676,5657,37.05998,-81.383995,1,26-39
grocery_pos,350.48,F,41.4768,-95.3509,2036,42.32124500000001,-95.486229,1,40-64
shopping_pos,113.13,M,39.3764,-76.729,33917,38.72143300000001,-76.345236,0,40-64
grocery_pos,328.57,M,36.115,-84.0438,4729,35.28132700000001,-84.797388,1,40-64
shopping_net,83.32,M,38.5234,-120.6763,832,37.586783,-120.944433,0,26-39
home,76.77,M,45.7549,-84.447,95,45.120928,-83.49125,0,26-39
entertainment,49.24,M,38.8954,-77.1633,207410,38.491662,-76.962282,0,40-64
grocery_pos,177.72,F,36.1124,-78.6476,12335,35.563404,-79.520053,0,26-39
misc_pos,4.28,F,29.7736,-95.4034,2906700,30.552221000000007,-96.151568,0,40-64
grocery_pos,98.66,M,44.64,-73.3113,1654,44.393599,-73.675164,0,26-39
grocery_pos,91.04,F,30.592,-97.2893,1766,31.084327,-97.812199,0,40-64
shopping_net,914.9,M,38.5662,-121.3286,757530,38.013647,-122.306304,1,40-64
grocery_pos,52.84,M,39.0298,-77.0793,19054,39.198885,-76.48395,0,40-64
food_dining,113.53,F,40.3406,-120.2824,104,39.627179,-120.493212,1,26-39
shopping_net,1065.73,M,44.1554,-72.4847,970,44.139681,-72.73395500000002,1,26-39
shopping_pos,877.08,F,41.2496,-73.9446,3487,40.77022,-74.056139,1,>=65
personal_care,2.53,F,40.7559,-82.5123,92985,40.804141,-82.32494100000002,0,>=65
food_dining,120.91,M,41.14100000000001,-84.5722,6284,41.538372,-83.745097,1,>=65
personal_care,63.31,F,36.2395,-95.9596,413574,36.117013,-96.830086,0,>=65
travel,5.93,F,39.596,-86.1309,78968,39.679971,-86.99646800000002,0,>=65
grocery_pos,99.56,F,39.8016,-75.3478,504,39.978896,-75.074024,0,40-64
shopping_net,742.37,M,43.3526,-102.5411,1126,42.37648,-103.412586,1,40-64
gas_transport,13.48,M,40.8496,-80.1381,4589,40.748718,-80.05248,1,>=65
food_dining,57.73,M,38.7735,-86.6285,1735,37.917181,-86.38154499999997,0,26-39
gas_transport,8.37,F,32.6205,-94.2,2807,31.786674,-93.712301,1,>=65
misc_net,6.78,M,42.2203,-83.3583,31515,41.73935,-83.74646899999998,0,40-64
shopping_net,306.55,F,39.8127,-120.6405,1725,40.431656,-120.687851,0,>=65
health_fitness,12.36,M,43.4269,-85.2924,4474,43.224661,-85.77001800000002,0,40-64
health_fitness,27.03,M,27.7898,-82.7243,341043,27.406681,-83.396493,0,26-39
shopping_net,939.52,F,40.7687,-80.3592,28425,39.831991,-79.84518800000002,1,<=25
health_fitness,20.51,F,38.9318,-89.9618,2401,39.415541,-89.791014,1,40-64
kids_pets,83.42,F,39.6704,-89.8588,1213,39.086192,-89.48553100000002,0,26-39
food_dining,112.59,M,36.18,-80.1629,7369,35.623603,-79.96221,1,>=65
grocery_pos,94.56,F,32.9413,-81.1807,1725,31.969341,-81.185811,0,40-64
misc_net,164.26,F,34.0326,-82.2027,1523,33.800906,-82.932748,0,40-64
health_fitness,71.83,M,32.8088,-83.17399999999998,1841,32.879298,-84.063163,0,40-64
home,17.6,F,40.507,-123.9743,1139,39.704205,-124.787554,0,>=65
grocery_pos,71.31,M,39.9347,-86.1633,910148,39.581403,-86.1724,0,26-39
shopping_pos,5.48,M,42.9993,-88.2196,95015,43.864472,-88.306113,0,>=65
entertainment,398.82,F,34.3424,-80.5,4424,34.715286,-80.460635,1,>=65
grocery_net,52.88,M,39.9373,-79.1865,3684,40.073529,-79.36540600000002,0,40-64
shopping_pos,890.46,M,41.2064,-95.9953,518429,42.049172,-96.762736,1,26-39
gas_transport,9.69,F,39.3543,-82.50299999999999,321,39.855829,-82.457065,1,40-64
shopping_net,907.36,F,34.8838,-90.7666,222,34.498825,-90.138998,1,>=65
shopping_pos,5.45,M,45.7801,-111.1439,18182,45.98788,-111.332676,0,40-64
kids_pets,17.36,F,34.9906,-81.8327,167,35.95541,-82.79502600000002,1,26-39
grocery_pos,303.49,M,28.0758,-81.5929,33804,28.488208,-80.922797,1,26-39
home,77.5,M,30.459,-90.9027,71335,29.945453000000004,-90.091753,0,26-39
food_dining,174.75,M,42.2281,-76.1625,4354,42.586644,-75.238331,0,26-39
gas_transport,73.33,M,34.4959,-86.259,5901,34.887725,-86.94417,0,40-64
grocery_pos,71.51,M,33.9215,-89.6782,3451,33.9104,-89.88920999999998,0,40-64
gas_transport,54.04,F,48.0204,-98.1186,454,48.985923,-97.918503,0,40-64
food_dining,66.88,F,44.8816,-73.6408,2148,44.82929,-73.238683,0,>=65
food_dining,7.44,M,44.1111,-94.9134,914,43.523257,-94.400868,0,>=65
grocery_pos,150.21,M,42.0789,-92.3763,590,41.907446,-91.499347,0,>=65
gas_transport,54.18,M,39.01300000000001,-86.5457,76,38.479821,-85.964474,0,>=65
grocery_net,54.41,F,41.0109,-81.2977,51,40.391532,-82.015938,0,>=65
kids_pets,3.4,M,33.6751,-98.6576,2317,32.778490999999995,-97.669999,0,>=65
misc_net,688.73,F,32.6176,-86.9475,1412,32.051087,-87.152746,1,>=65
gas_transport,64.43,F,38.5319,-93.9221,467,38.464078,-94.551375,0,>=65
home,12.8,M,42.074,-74.453,397,42.64372,-75.33717,0,>=65
kids_pets,70.84,M,29.9912,-90.2479,68211,30.468525,-90.158778,0,>=65
grocery_pos,35.95,M,39.0298,-77.0793,19054,39.050281,-77.237018,0,40-64
grocery_pos,132.42,F,30.9,-94.7547,99,30.058741,-94.905895,0,>=65
health_fitness,30.24,M,42.2619,-94.5566,695,41.477758,-94.519128,0,>=65
kids_pets,36.33,F,43.2237,-75.1612,1684,44.098509,-74.602114,0,26-39
home,60.36,F,37.0581,-86.1938,6841,36.11262,-86.751626,0,<=25
misc_pos,817.99,F,41.4972,-98.7858,509,42.323283,-99.000137,1,40-64
grocery_pos,278.64,M,40.8496,-80.1381,4589,40.142351,-80.523525,1,>=65
home,236.87,F,39.7417,-93.6289,271,38.830508,-93.935056,1,40-64
gas_transport,60.16,M,30.4983,-88.3282,15647,30.753878000000004,-88.40745799999998,0,>=65
grocery_pos,106.77,F,26.3304,-81.5871,276002,26.242407,-81.396599,0,>=65
shopping_pos,7.97,M,31.6453,-90.1801,1196,31.167852000000003,-89.384468,0,>=65
shopping_pos,119.62,M,42.2701,-78.6847,1453,41.757492,-79.553628,0,40-64
misc_net,793.37,F,41.2336,-75.2389,104,40.569377,-74.37673199999998,1,>=65
gas_transport,96.19,F,41.2419,-81.7453,7646,42.204134,-81.862016,0,26-39
gas_transport,8.78,M,36.6403,-81.7776,3085,35.86031,-81.563221,1,26-39
grocery_pos,317.33,M,40.7692,-103.0968,648,40.181317,-102.702423,1,>=65
shopping_pos,946.74,F,44.8816,-73.6408,2148,45.581897,-73.083883,1,>=65
personal_care,8.16,F,46.1966,-118.9017,3684,45.87762100000001,-119.578451,0,40-64
food_dining,7.12,F,41.6423,-104.1974,635,41.075456,-103.808238,0,40-64
shopping_pos,1025.34,M,38.38800000000001,-79.9906,365,38.999409,-79.78534,1,>=65
home,69.27,F,40.7152,-89.2706,6713,40.880867,-88.700001,0,>=65
gas_transport,75.62,M,41.2001,-92.1354,568,41.481501,-91.699506,0,>=65
shopping_net,1.8,M,40.4591,-98.5551,463,40.609618,-98.109814,0,>=65
home,1.43,M,45.8433,-113.8748,218,46.383908,-114.346421,0,26-39
personal_care,101.39,F,33.0771,-99.959,932,32.638553,-99.883419,0,>=65
kids_pets,8.02,F,39.5756,-83.7153,338,39.135469,-83.507746,0,26-39
travel,28.6,F,44.9913,-92.9487,753116,44.005293,-93.930457,0,40-64
shopping_net,787.72,F,43.2893,-97.1904,811,43.17606,-97.740339,1,40-64
gas_transport,39.02,F,40.507,-123.9743,1139,41.181543,-124.20527,0,>=65
grocery_pos,369.79,F,48.4786,-122.3345,14871,48.841402,-121.663104,1,40-64
gas_transport,10.29,M,40.7491,-95.038,7297,40.130692,-95.452172,1,26-39
grocery_net,80.51,F,34.3795,-118.523,34882,33.513372,-117.927963,0,40-64
food_dining,70.13,M,39.39,-88.9597,1532,39.188098,-89.948762,0,40-64
gas_transport,10.87,F,44.6723,-103.8396,8007,44.997521,-104.406452,1,>=65
grocery_pos,58.64,M,39.5483,-119.7957,276896,39.113556,-118.890243,0,26-39
misc_net,65.73,M,24.6557,-81.3824,32891,25.347547,-82.145077,0,26-39
shopping_net,1126.12,M,39.2136,-95.4404,2661,38.705809,-96.171781,1,>=65
grocery_net,42.15,M,34.1556,-118.2322,172817,34.99207,-117.385884,0,40-64
gas_transport,18.66,F,31.8351,-101.0017,1143,31.748795,-100.572254,1,>=65
shopping_net,1161.58,F,26.3304,-81.5871,276002,25.919818,-82.500661,1,>=65
gas_transport,11.99,F,45.6675,-93.2433,2607,46.068567,-93.685629,1,26-39
shopping_net,960.2,F,38.1901,-85.7519,736284,38.11003400000001,-85.237184,1,>=65
gas_transport,74.36,F,38.2911,-92.7059,1847,38.046972,-92.081846,0,26-39
shopping_net,4.44,F,37.1349,-77.7364,1051,36.72004,-78.62040999999998,0,40-64
shopping_net,1085.17,M,33.9778,-86.5598,3996,33.876496,-85.649987,1,40-64
gas_transport,8.95,M,36.385,-98.0727,1078,37.131708,-97.526585,1,26-39
shopping_net,6.22,F,46.3535,-86.6345,765,46.677537,-85.769196,0,40-64
misc_net,716.21,F,36.2835,-87.4581,70,35.732647,-86.747985,1,>=65
shopping_pos,858.59,M,46.3481,-87.0436,137,47.002249,-87.895853,1,26-39
health_fitness,56.86,F,40.732,-73.1,4056,40.456445,-72.12124,0,26-39
gas_transport,76.92,M,41.06399999999999,-72.3366,1858,41.134961,-71.83609100000002,0,40-64
shopping_pos,1030.43,F,37.7184,-77.186,976,37.047639,-77.100192,1,<=25
shopping_pos,953.76,M,44.8232,-89.1665,3223,44.654834,-88.576879,1,>=65
travel,2.7,M,32.9643,-96.6012,20328,32.270749,-97.508316,0,40-64
grocery_pos,98.86,F,33.615,-117.7114,45303,33.491547,-117.353623,0,>=65
grocery_net,8.17,M,42.2203,-83.3583,31515,41.516304,-83.85433499999998,1,40-64
shopping_net,1041.68,F,39.6321,-84.2675,36784,39.963109,-83.545662,1,>=65
shopping_pos,7.21,F,33.413000000000004,-81.69,2206,32.81903,-82.267874,0,26-39
personal_care,61.31,F,40.5553,-77.4001,1909,40.985736,-78.308456,0,>=65
misc_net,48.47,M,30.5668,-90.482,8512,30.339781,-91.460908,0,>=65
health_fitness,11.28,M,42.0144,-88.0935,92294,42.724077,-87.657444,0,>=65
home,2.29,F,41.0472,-79.8089,139,40.424416,-79.990932,0,>=65
grocery_pos,115.73,M,38.8564,-80.158,571,39.032612,-80.86296899999998,0,>=65
gas_transport,8.0,M,46.4959,-90.4383,795,47.047726,-90.49508,1,26-39
entertainment,10.26,F,39.1118,-89.7855,91,38.236348,-89.30632800000002,0,>=65
shopping_net,1057.14,F,35.0296,-82.5136,5648,35.076232,-81.726943,1,>=65
grocery_pos,87.29,M,35.0659,-89.1534,1804,35.677125,-88.973095,0,40-64
shopping_pos,3.71,F,39.3199,-106.6596,61,38.577984,-106.756452,0,>=65
gas_transport,12.18,F,39.8013,-82.8125,460,40.171175,-81.933075,1,<=25
shopping_net,893.65,F,36.1499,-95.7923,413574,36.884455,-96.422169,1,>=65
shopping_pos,23.36,F,39.4125,-80.6352,255,38.984358,-80.861613,0,40-64
home,248.95,F,46.0062,-86.2555,6469,46.200548,-86.162779,1,40-64
misc_pos,4.3,F,34.0326,-82.2027,1523,34.513317,-81.60584399999998,0,40-64
gas_transport,10.99,F,33.8419,-117.6043,233717,32.901524,-116.782926,1,>=65
shopping_pos,714.34,F,41.5744,-75.5881,6508,41.111742,-76.073415,1,40-64
shopping_net,493.27,F,36.0788,-81.1781,3495,35.43967100000001,-80.920119,0,26-39
food_dining,13.34,M,43.0351,-108.2024,19408,43.38657,-109.105779,0,26-39
entertainment,78.74,M,39.4584,-106.3851,277,38.740554,-107.251248,0,40-64
shopping_net,9.06,F,32.6176,-86.9475,1412,31.636755,-87.310916,0,>=65
home,81.27,M,31.6143,-82.7243,782,32.209122,-81.83771999999998,0,40-64
misc_pos,7.29,F,40.5553,-77.4001,1909,40.06780300000001,-77.154214,0,>=65
grocery_pos,314.21,M,40.817,-74.0,13835,41.701689,-74.913677,1,>=65
home,15.49,F,40.0369,-75.0664,1526206,39.286455,-74.06995699999997,0,40-64
misc_net,821.02,F,35.1791,-91.2594,37,34.287567,-91.18158,1,>=65
misc_pos,54.38,F,40.6729,-73.5365,34496,39.750147,-73.167263,0,>=65
personal_care,93.34,M,38.046,-122.1866,198,37.594489,-121.187341,0,>=65
gas_transport,72.27,F,37.9943,-88.9417,324,37.211842,-88.606725,0,40-64
food_dining,247.51,M,42.728,-71.181,47249,43.317052,-71.95661,0,40-64
home,67.28,M,45.7549,-84.447,95,45.67041,-85.11637900000002,0,26-39
personal_care,90.24,F,39.5994,-105.0044,320420,38.652045,-105.756856,0,40-64
shopping_net,2.24,F,40.2236,-76.538,213,40.077336,-77.267552,0,40-64
kids_pets,67.85,F,35.9335,-84.1481,391389,35.569986,-84.782189,0,26-39
food_dining,119.03,F,26.4215,-99.0025,18128,25.75155,-99.028926,1,26-39
shopping_net,1004.14,M,34.6902,-79.1834,14783,35.046818,-78.59871700000002,1,>=65
entertainment,25.15,M,37.7681,-75.6664,776,37.61215900000001,-74.949137,0,>=65
home,104.41,M,29.9912,-90.2479,68211,29.541159000000004,-90.597825,0,>=65
shopping_pos,1031.8,F,40.7547,-73.9925,1577385,39.878139,-74.15361800000002,1,>=65
shopping_pos,2.8,M,34.3091,-78.3372,2290,33.334175,-79.15236999999998,0,>=65
kids_pets,125.34,F,44.232,-74.4905,6120,45.163942,-74.422887,0,40-64
health_fitness,57.35,F,36.0557,-96.0602,413574,35.23875800000001,-96.081896,0,40-64
shopping_pos,826.2,F,38.2427,-122.9145,337,37.496306,-123.892576,1,>=65
gas_transport,69.89,M,41.2249,-85.0301,5341,41.57114,-85.603903,0,26-39
travel,5.84,M,32.9396,-105.8189,899,33.246257,-105.738648,0,>=65
kids_pets,50.92,M,38.9763,-87.3667,4081,38.188513,-87.492885,0,>=65
shopping_pos,6.45,F,44.9897,-122.6187,1252,45.514317,-123.307787,0,>=65
shopping_net,1130.23,F,38.9456,-75.9777,777,39.776199,-76.207909,1,26-39
gas_transport,20.83,F,36.2835,-87.4581,70,35.713603000000006,-86.765349,1,>=65
shopping_pos,744.69,F,37.8274,-88.6235,1943,38.508788,-88.431028,1,40-64
entertainment,2.61,F,45.67100000000001,-121.8686,1288,45.256113,-121.061262,0,>=65
home,235.94,F,33.8396,-96.3648,608,34.803281,-96.050444,1,26-39
grocery_net,15.33,F,41.0472,-79.8089,139,41.701017,-79.575509,1,>=65
health_fitness,8.67,M,32.9276,-97.2489,95035,33.655854,-96.643956,0,26-39
misc_net,7.49,F,36.385,-98.0727,1078,35.513347,-97.464312,0,>=65
grocery_pos,332.61,M,36.8347,-84.4436,1565,37.578347,-84.887527,1,>=65
misc_net,894.06,F,45.6675,-93.2433,2607,46.26489,-94.137695,1,26-39
personal_care,69.62,M,36.8347,-84.4436,1565,35.999548,-83.932547,0,>=65
misc_net,94.19,M,41.8114,-93.4855,1195,42.017209,-93.536568,0,40-64
food_dining,5.6,F,42.8112,-78.4481,1166,43.472468,-78.818599,0,40-64
shopping_pos,945.56,F,26.3304,-81.5871,276002,26.393314,-81.335932,1,>=65
food_dining,44.11,M,39.0945,-85.0638,3289,38.41699000000001,-84.792354,0,>=65
personal_care,38.52,F,38.8265,-82.1364,642,38.205265,-82.364092,0,>=65
misc_net,7.97,F,44.3346,-73.098,4542,44.169759,-72.456869,0,<=25
shopping_pos,4.21,M,41.2001,-92.1354,568,40.878519,-91.439801,0,>=65
grocery_pos,300.0,F,45.6675,-93.2433,2607,45.5495,-92.811351,1,26-39
shopping_net,1067.57,M,32.7004,-97.6039,13602,32.93567,-97.356378,1,40-64
kids_pets,20.41,F,36.6659,-105.4694,606,36.483003,-104.849013,1,26-39
grocery_pos,114.85,M,40.4931,-91.8912,519,39.710898,-92.06799,0,>=65
grocery_pos,173.72,F,34.2853,-91.3336,5161,35.013555,-92.033478,0,26-39
misc_net,1.49,F,35.1836,-81.4552,5621,35.44482,-81.368262,0,40-64
shopping_pos,8.51,F,38.8856,-77.1802,116155,39.367426,-77.271517,0,40-64
shopping_net,1151.24,F,33.0771,-99.959,932,33.350066,-99.21122,1,>=65
misc_net,696.68,M,36.2245,-79.8901,14075,36.198219,-79.571252,1,>=65
grocery_pos,284.65,M,36.6403,-81.7776,3085,36.380697,-81.898514,1,26-39
health_fitness,5.59,M,38.8432,-78.6003,6018,39.092474,-78.56894399999999,0,>=65
shopping_net,310.44,F,38.5319,-93.9221,467,38.397566,-94.426795,0,>=65
shopping_net,6.07,F,34.5906,-95.38,1760,33.975021000000005,-95.026603,0,40-64
misc_net,261.8,F,26.6939,-81.9452,156391,25.753245,-82.041226,0,>=65
grocery_pos,352.84,M,46.2306,-112.1138,1939,45.416729,-111.20722,1,>=65
gas_transport,66.88,F,40.6152,-74.415,71485,40.649812,-74.835228,0,40-64
misc_net,774.71,M,40.5503,-79.3237,168,41.235192,-78.63683499999998,1,40-64
shopping_pos,7.65,F,40.2236,-76.538,213,39.304525,-75.795959,0,40-64
gas_transport,42.56,F,47.5375,-95.9941,516,47.65849,-96.766871,0,>=65
grocery_net,10.23,M,43.1636,-89.0753,6063,43.096539,-88.975973,1,>=65
food_dining,9.85,M,42.2848,-71.7205,35299,43.202345,-72.117356,0,40-64
shopping_pos,1.89,F,33.357,-89.0473,1923,34.157854,-88.137889,0,>=65
personal_care,98.67,F,34.847,-98.9836,551,35.10933,-98.1407,0,>=65
grocery_pos,282.6,M,40.5046,-77.7186,4653,40.020342,-77.879736,1,26-39
food_dining,70.94,M,37.9073,-75.5089,741,38.353727,-75.680589,0,26-39
shopping_pos,4.1,F,39.7562,-98.4462,242,40.430156,-97.786458,0,26-39
entertainment,17.13,M,29.0393,-95.4401,28739,28.340358,-95.383168,0,<=25
health_fitness,68.77,M,37.2692,-82.9161,798,37.078955,-81.943315,0,>=65
health_fitness,64.41,F,45.7205,-98.5534,63,46.217351,-97.877737,0,>=65
kids_pets,23.68,F,44.6087,-74.9732,69,45.197975,-75.661932,0,26-39
grocery_pos,282.87,M,48.3396,-102.24,229,48.713775,-102.596889,1,40-64
shopping_net,871.92,M,41.6125,-122.5258,589,40.847015,-122.226543,1,>=65
shopping_pos,967.75,M,35.1959,-83.8228,5354,35.167053,-83.147711,1,>=65
misc_pos,9.06,M,34.3091,-78.3372,2290,33.804607,-79.30147,0,>=65
gas_transport,84.14,F,35.1836,-81.4552,5621,35.544553,-80.48454699999998,0,40-64
grocery_net,12.6,F,41.71,-111.9817,2078,42.319998,-111.552248,1,>=65
shopping_pos,881.58,F,40.6816,-73.9798,2504700,40.596705,-73.40506500000002,1,<=25
shopping_net,3.24,M,34.4793,-87.4769,1312,33.600813,-88.168841,0,>=65
gas_transport,58.79,F,41.8117,-79.2643,528,42.754008,-79.323516,0,40-64
misc_net,740.07,F,35.8312,-94.1187,2786,36.451904,-93.241841,1,>=65
gas_transport,64.31,F,48.2777,-112.8456,743,48.966705,-112.64386100000002,0,40-64
shopping_net,2.43,F,30.6576,-91.6264,1178,29.99391,-91.84207,0,>=65
kids_pets,63.27,F,48.2777,-112.8456,743,48.037731,-113.33027,0,40-64
health_fitness,87.76,M,42.2281,-76.1625,4354,42.779457,-76.80130600000003,0,26-39
shopping_pos,132.66,M,40.1334,-75.4536,737,39.747703,-75.213974,0,26-39
misc_pos,167.88,M,36.2815,-115.1482,214518,36.385944,-114.465652,0,>=65
misc_net,4.74,M,34.6902,-79.1834,14783,33.757513,-79.935496,0,>=65
personal_care,20.74,F,33.7467,-117.1721,54287,34.490365999999995,-118.02693899999998,0,40-64
shopping_net,138.23,F,35.1836,-81.4552,5621,35.38007800000001,-80.748423,0,40-64
home,16.97,F,32.8463,-96.6972,1263321,32.509732,-96.494565,0,40-64
shopping_net,1062.95,M,41.0233,-98.9041,2202,41.942402,-98.005584,1,40-64
misc_pos,4.02,F,38.7897,-93.8702,2368,39.235297,-94.692421,0,26-39
home,42.23,F,31.8351,-101.0017,1143,32.772234999999995,-101.916454,0,>=65
grocery_net,82.84,F,33.7467,-117.1721,54287,32.78597,-116.966017,0,40-64
shopping_net,1024.32,M,39.8974,-82.4071,9051,40.088035,-82.287123,1,40-64
misc_net,110.95,M,40.4731,-80.9596,2208,40.659326,-81.23151,0,>=65
gas_transport,75.99,F,37.3272,-91.0243,241,38.195456,-91.3971,0,40-64
shopping_net,895.84,M,39.4015,-75.8654,663,38.705151,-76.680415,1,>=65
shopping_pos,829.62,F,43.7557,-97.5936,343,42.932236,-97.443695,1,40-64
kids_pets,70.93,F,43.0498,-78.851,45100,42.551539,-78.367754,0,26-39
home,78.62,M,45.8289,-118.4971,1302,45.060644,-117.498682,0,40-64
grocery_pos,37.61,M,28.3011,-82.6927,42619,27.720273,-82.800195,0,40-64
entertainment,77.38,F,46.368,-87.9938,1038,45.884706,-88.153173,0,>=65
grocery_pos,126.04,M,39.3426,-114.8859,450,39.147214,-114.215964,0,>=65
kids_pets,8.03,M,26.9379,-82.2388,79008,26.123147,-82.216723,0,40-64
grocery_pos,270.54,F,41.1225,-88.8307,20133,41.78811,-89.697066,1,>=65
personal_care,15.95,F,32.2768,-95.3031,144160,31.354382,-95.539389,1,40-64
home,78.0,M,43.3526,-102.5411,1126,43.616575,-102.219185,0,40-64
home,13.94,F,30.1886,-103.2214,498,30.415975,-103.314402,0,26-39
gas_transport,60.79,M,40.1334,-75.4536,737,39.519253000000006,-76.40013499999998,0,26-39
gas_transport,40.83,F,42.73,-104.7024,241,42.98623900000001,-105.315256,0,40-64
